3,9,1694.34,394.76,179.90,335.37,0.633,1,1
4,1,4.30,254.57,131.06,649.53,0.886,1,1
4,2,260.45,459.07,101.28,246.61,0.705,1,1
4,3,1296.33,460.07,70.45,199.13,0.597,1,1
4,4,111.86,504.13,88.97,243.92,0.540,1,1
4,5,1259.90,526.23,55.54,132.09,0.366,1,1
4,8,1877.99,366.61,39.97,219.85,0.550,1,1
4,10,1417.52,525.53,75.93,110.15,0.346,56,1
4,9,1688.80,390.12,183.19,341.78,0.764,1,1
5,1,8.39,242.09,134.64,661.78,0.891,1,1
5,2,260.03,458.56,101.37,247.57,0.725,1,1
5,3,1296.88,461.83,69.56,198.03,0.556,1,1
5,4,111.24,504.84,88.88,243.69,0.517,1,1
5,5,1264.16,533.65,53.29,128.13,0.408,1,1
5,8,1876.90,358.50,41.54,228.05,0.556,1,1
5,10,1417.58,525.46,75.91,110.13,0.352,56,1
5,9,1685.95,388.76,184.62,345.12,0.711,1,1
6,1,7.84,235.00,136.97,668.94,0.895,1,1
6,2,262.42,457.27,100.85,248.20,0.685,1,1
6,3,1300.76,460.26,70.56,200.69,0.471,1,1
6,4,110.86,505.79,88.57,242.84,0.563,1,1
6,5,1268.18,537.90,51.73,126.24,0.347,1,1
6,8,1876.08,357.03,42.19,230.72,0.578,1,1
6,10,1417.72,525.51,75.86,110.12,0.338,56,1
6,14,1759.73,461.36,98.39,122.55,0.431,26,1
6,15,1341.14,494.58,41.89,141.96,0.380,1,1
6,6,1692.83,389.90,129.62,343.62,0.566,1,1
7,1,9.73,229.27,139.53,674.46,0.897,1,1
7,2,268.17,457.62,98.38,245.52,0.640,1,1
7,3,1304.89,457.12,72.76,205.60,0.453,1,1
7,4,112.72,505.33,88.59,243.48,0.588,1,1
7,8,1875.22,356.12,42.69,232.08,0.595,1,1
7,10,1417.63,525.33,75.91,110.25,0.345,56,1
7,14,1759.44,466.54,97.72,121.85,0.416,26,1
7,6,1698.65,390.08,130.79,343.63,0.635,1,1
8,1,10.26,224.55,141.99,679.02,0.905,1,1
8,2,273.38,456.85,96.16,244.65,0.613,1,1
8,3,1311.53,462.36,69.87,195.84,0.538,1,1
8,4,112.56,505.78,87.98,242.84,0.556,1,1
8,8,1873.58,355.54,43.58,234.63,0.625,1,1
8,10,1417.58,525.41,75.80,110.10,0.340,56,1
8,14,1761.74,469.54,97.51,121.92,0.472,26,1
8,6,1699.64,390.89,133.60,347.15,0.661,1,1
8,21,1764.13,471.75,87.09,119.72,0.440,24,1
8,15,1339.61,481.50,48.59,165.05,0.409,1,1
9,1,11.46,225.53,143.57,677.59,0.898,1,1
9,2,277.69,457.65,93.21,241.90,0.587,1,1
9,3,1311.61,459.38,71.42,198.48,0.597,1,1
9,4,111.88,503.87,87.78,244.47,0.572,1,1
9,8,1872.20,358.02,44.23,235.16,0.660,1,1
9,10,1417.40,525.45,75.77,110.04,0.358,56,1
9,14,1755.46,467.42,105.07,132.64,0.302,24,1
9,6,1697.08,392.54,135.90,349.72,0.757,1,1
9,21,1762.73,468.24,91.73,126.43,0.339,26,1
9,15,1341.21,480.00,48.95,167.11,0.316,1,1
10,1,13.41,227.29,145.82,676.92,0.888,1,1
10,2,279.78,457.93,91.04,240.65,0.536,1,1
10,3,1310.56,456.83,73.79,203.63,0.524,1,1
10,4,111.85,503.44,86.95,244.54,0.574,1,1
10,8,1870.02,358.61,45.56,238.33,0.683,1,1
10,10,1417.48,525.41,75.65,109.85,0.331,56,1
10,6,1690.79,391.55,137.23,351.94,0.769,1,1
10,21,1760.68,463.80,97.56,135.12,0.306,26,1
10,15,1332.82,471.17,53.92,183.34,0.524,1,1
10,23,1884.34,364.09,33.93,236.68,0.364,1,1
11,1,15.17,226.31,148.98,678.74,0.891,1,1
11,2,284.77,460.69,88.34,238.22,0.529,1,1
11,3,1309.09,454.21,75.81,207.34,0.551,1,1
11,4,110.64,498.75,87.76,249.04,0.538,1,1
11,8,1867.71,357.41,48.40,250.50,0.676,1,1
11,10,1417.36,525.15,75.78,110.03,0.309,56,1
11,6,1689.67,390.03,139.30,354.31,0.779,1,1
11,15,1330.32,464.30,57.15,194.26,0.351,1,1
12,1,16.55,229.66,155.15,692.93,0.895,1,1
12,2,285.06,462.47,86.87,236.76,0.538,1,1
12,3,1307.44,454.09,77.12,208.35,0.519,1,1
12,4,108.93,492.43,88.93,255.12,0.646,1,1
12,8,1863.88,356.29,53.13,273.28,0.668,1,1
12,10,1417.56,525.35,75.65,109.82,0.323,56,1
12,6,1688.24,383.38,143.47,360.99,0.814,1,1
12,23,1882.10,353.04,37.90,276.40,0.382,1,1
13,1,17.16,232.95,158.68,694.37,0.896,1,1
13,2,292.11,465.81,85.12,235.57,0.533,1,1
13,3,1313.22,460.84,74.67,201.07,0.501,1,1
13,4,108.56,487.23,89.72,260.45,0.583,1,1
13,8,1861.18,354.35,56.78,291.18,0.671,1,1
13,10,1417.37,525.09,75.75,109.98,0.347,56,1
13,6,1686.74,381.98,145.38,363.15,0.822,1,1
13,23,1879.97,351.25,40.03,291.08,0.378,1,1
14,1,17.80,233.63,161.26,690.61,0.897,1,1
14,2,295.15,467.08,84.42,234.68,0.527,1,1
14,3,1317.75,460.58,74.52,200.53,0.511,1,1
14,4,105.74,485.68,90.98,264.27,0.492,1,1
14,8,1859.08,350.86,60.92,315.78,0.642,1,1
14,10,1417.22,524.68,75.88,110.21,0.320,56,1
14,6,1685.10,380.65,146.91,364.04,0.782,1,1
14,5,1288.02,541.71,48.64,120.21,0.425,1,1
14,21,1774.95,443.79,118.65,170.56,0.439,1,1
15,1,18.48,233.55,164.04,686.92,0.890,1,1
15,2,299.15,466.28,84.31,234.53,0.617,1,1
15,3,1320.10,462.40,74.15,199.69,0.562,1,1
15,8,1858.12,348.12,61.88,327.47,0.611,1,1
15,10,1416.69,523.98,76.32,110.90,0.308,56,1
15,6,1673.91,378.96,145.67,364.89,0.696,1,1
15,27,1297.21,459.50,48.06,202.82,0.398,1,1
15,5,1289.84,541.80,48.87,121.99,0.366,1,1
15,21,1779.65,442.73,116.29,173.61,0.490,1,1
15,23,1876.30,336.17,43.70,339.40,0.341,1,1
16,1,19.51,233.10,166.69,681.50,0.902,1,1
16,2,302.69,464.87,84.94,235.70,0.617,1,1
16,3,1319.47,463.10,73.27,198.91,0.512,1,1
16,8,1857.05,344.75,62.95,337.93,0.658,1,1
16,10,1416.51,524.09,76.26,110.81,0.300,56,1
16,6,1663.69,379.01,142.22,363.56,0.637,1,1
16,27,1296.71,459.55,47.99,202.37,0.412,1,1
16,5,1290.81,542.64,48.07,121.64,0.410,1,1
16,28,1350.19,471.10,53.33,185.88,0.399,1,1
16,7,1729.06,393.35,116.08,348.29,0.390,1,1
16,4,111.00,485.18,88.80,261.91,0.331,1,1
17,1,21.40,231.78,170.79,679.98,0.913,1,1
17,2,313.27,481.88,80.05,220.97,0.459,1,1
17,3,1326.82,466.00,72.14,196.05,0.504,1,1
17,8,1853.49,341.12,66.51,381.02,0.708,1,1
17,6,1655.31,377.97,140.51,366.38,0.731,1,1
17,5,1291.75,542.45,47.64,122.33,0.514,1,1
17,28,1354.13,475.87,52.15,181.28,0.417,1,1
17,7,1729.41,392.27,112.62,348.53,0.518,1,1
17,15,1321.46,465.26,56.57,194.26,0.440,1,1
17,21,1784.25,441.48,113.22,176.20,0.500,1,1
18,1,23.69,230.41,175.31,677.98,0.933,1,1
18,2,313.97,477.18,83.01,226.78,0.593,1,1
18,3,1329.65,465.80,71.86,195.16,0.433,1,1
18,8,1852.64,340.34,67.36,397.30,0.732,1,1
18,6,1652.68,375.43,141.20,372.12,0.722,1,1
18,5,1293.39,543.49,46.65,120.76,0.458,1,1
18,28,1359.17,482.45,49.39,170.88,0.428,1,1
18,7,1727.82,392.40,108.81,349.24,0.423,1,1
18,15,1321.66,465.88,56.18,193.63,0.437,1,1
18,21,1787.57,443.81,106.90,173.56,0.585,1,1
18,27,1296.58,460.30,47.83,201.66,0.344,1,1
19,1,26.79,233.86,179.55,671.90,0.943,1,1
19,2,311.61,469.20,87.22,235.17,0.632,1,1
19,3,1330.21,464.67,72.53,197.21,0.526,1,1
19,8,1852.55,337.17,67.45,405.53,0.771,1,1
19,6,1647.08,375.09,140.76,375.81,0.749,1,1
19,5,1295.18,542.94,46.63,121.59,0.478,1,1
19,28,1359.87,480.31,50.18,172.45,0.397,1,1
19,7,1727.42,396.36,105.04,346.27,0.365,1,1
19,15,1323.81,464.90,56.46,195.04,0.366,1,1
19,21,1788.34,444.65,103.57,175.35,0.575,1,1
19,27,1298.55,474.33,45.29,190.03,0.355,1,1
20,1,27.70,235.51,184.64,669.48,0.945,1,1
20,2,311.30,469.63,88.41,235.16,0.673,1,1
20,3,1328.57,463.04,73.12,199.47,0.505,1,1
20,8,1851.39,333.62,68.61,418.61,0.763,1,1
20,6,1644.39,375.62,139.35,377.17,0.749,1,1
20,5,1296.45,543.46,46.00,121.25,0.494,1,1
20,28,1362.29,478.44,50.96,174.60,0.385,1,1
20,7,1728.60,395.26,103.36,348.80,0.322,1,1
20,21,1790.47,442.89,100.26,176.23,0.588,1,1
20,27,1299.19,477.61,44.85,187.84,0.343,1,1
21,1,28.46,237.40,190.17,668.09,0.943,1,1
21,2,310.19,466.71,90.53,238.16,0.680,1,1
21,3,1328.04,461.53,73.23,200.48,0.535,1,1
21,8,1851.20,336.92,68.80,420.30,0.759,1,1
21,6,1644.95,376.36,137.96,376.45,0.748,1,1
21,5,1297.70,542.28,45.72,121.66,0.479,1,1
21,28,1362.61,475.03,52.14,178.33,0.324,1,1
21,21,1789.76,443.48,96.67,176.33,0.522,1,1
22,1,33.70,239.94,196.81,664.80,0.918,1,1
22,2,309.47,464.16,92.19,240.49,0.696,1,1
22,3,1328.57,460.86,72.99,200.78,0.641,1,1
22,8,1850.05,337.39,69.95,425.37,0.753,1,1
22,6,1645.34,378.60,137.69,376.33,0.765,1,1
22,5,1299.75,542.06,45.32,121.91,0.496,1,1
22,28,1353.21,468.77,55.49,186.09,0.356,1,1
22,21,1790.19,443.56,92.32,175.02,0.527,1,1
23,1,40.21,241.32,205.17,662.34,0.930,1,1
23,2,309.37,462.17,93.48,242.31,0.713,1,1
23,3,1329.12,460.84,73.20,202.18,0.641,1,1
23,8,1846.91,337.00,73.09,427.83,0.797,1,1
23,6,1643.21,380.27,137.43,376.33,0.740,1,1
23,5,1301.32,541.21,44.99,122.08,0.473,1,1
23,28,1350.85,466.98,57.01,188.56,0.340,1,1
23,21,1792.40,443.34,88.16,173.61,0.479,1,1
24,1,47.23,238.85,216.58,665.01,0.916,1,1
24,2,310.73,460.90,94.42,243.77,0.751,1,1
24,3,1329.12,460.59,73.51,203.44,0.648,1,1
24,8,1841.33,336.23,75.69,430.38,0.833,1,1
24,6,1639.22,380.56,137.80,378.81,0.719,1,1
24,5,1302.34,541.85,44.33,121.37,0.473,1,1
24,28,1353.16,467.82,56.99,187.84,0.309,1,1
24,21,1795.29,441.61,85.20,173.66,0.355,1,1
25,1,50.47,237.36,228.01,666.93,0.918,1,1
25,2,312.84,455.87,96.02,248.61,0.733,1,1
25,3,1329.06,460.46,73.91,204.21,0.642,1,1
25,8,1837.09,330.75,78.14,437.90,0.849,1,1
25,6,1633.76,382.19,136.75,378.53,0.752,1,1
25,5,1303.19,542.42,43.45,119.93,0.364,1,1
25,28,1352.72,466.78,58.07,190.25,0.337,1,1
25,7,1721.31,401.38,102.56,344.77,0.592,1,1
26,1,51.15,236.99,238.50,666.37,0.920,1,1
26,2,314.69,452.79,97.10,251.72,0.761,1,1
26,3,1329.03,460.51,74.41,205.04,0.610,1,1
26,8,1835.50,326.50,79.97,443.60,0.861,1,1
26,6,1634.88,381.73,137.69,379.62,0.728,1,1
26,28,1350.97,466.27,59.40,192.50,0.370,1,1
26,7,1712.49,390.98,106.96,357.31,0.323,1,1
27,1,58.77,236.23,251.90,667.07,0.921,1,1
27,2,318.69,459.28,94.84,245.87,0.658,1,1
27,3,1329.94,460.61,74.29,204.97,0.622,1,1
27,8,1831.93,321.09,82.48,450.84,0.858,1,1
27,6,1628.11,382.23,136.26,380.61,0.706,1,1
27,28,1350.19,466.64,60.47,194.03,0.311,1,1
27,7,1705.67,386.98,109.80,363.55,0.407,1,1
27,31,1742.17,474.82,83.52,122.64,0.484,26,1
27,32,1724.99,450.58,97.95,151.16,0.419,26,1
27,5,1308.17,546.22,44.81,122.97,0.442,1,1
28,1,64.70,234.11,266.54,668.29,0.931,1,1
28,2,324.94,486.97,85.54,218.54,0.683,1,1
28,3,1330.30,460.86,73.94,204.64,0.577,1,1
28,8,1830.98,319.87,83.83,453.09,0.865,1,1
28,6,1624.36,383.06,134.04,380.53,0.743,1,1
28,7,1703.34,389.64,108.31,361.19,0.355,1,1
28,5,1309.40,546.03,45.72,124.69,0.515,1,1
29,1,63.94,231.21,280.66,670.65,0.923,1,1
29,2,330.32,493.84,83.42,211.57,0.539,1,1
29,3,1330.77,461.16,73.72,204.34,0.615,1,1
29,8,1827.59,315.03,86.21,458.69,0.876,1,1
29,6,1624.69,379.26,134.11,383.91,0.759,1,1
29,5,1309.74,545.63,46.04,125.27,0.488,1,1
29,33,1374.06,485.00,44.64,158.86,0.365,1,1
29,31,1737.77,476.54,78.28,115.19,0.352,26,1
29,32,1722.80,452.65,92.14,142.47,0.353,26,1
30,1,64.02,230.14,294.09,670.82,0.933,1,1
30,2,331.88,500.98,82.32,205.25,0.471,1,1
30,3,1331.50,461.77,73.16,202.69,0.610,1,1
30,8,1826.33,313.14,87.69,460.57,0.881,1,1
30,6,1622.81,377.16,133.83,386.32,0.736,1,1
30,5,1310.09,544.85,46.19,125.54,0.518,1,1
30,33,1373.31,485.42,44.74,159.36,0.364,1,1
30,32,1728.10,464.69,82.68,127.41,0.335,26,1
30,7,1702.86,386.95,107.58,362.40,0.365,1,1
31,1,61.33,229.69,306.47,670.66,0.931,1,1
31,3,1328.71,465.25,72.96,200.10,0.541,1,1
31,8,1823.62,311.34,89.54,462.54,0.880,1,1
31,6,1624.11,375.44,134.34,387.45,0.773,1,1
31,5,1311.33,544.56,46.49,125.52,0.520,1,1
31,33,1372.52,485.82,45.22,161.23,0.438,1,1
31,32,1725.88,460.67,83.00,127.77,0.399,26,1
31,7,1702.11,391.40,105.75,361.11,0.422,1,1
31,28,1347.49,474.26,59.13,187.43,0.314,1,1
32,1,59.66,234.08,316.38,665.54,0.876,1,1
32,3,1329.34,468.59,72.67,197.01,0.446,1,1
32,8,1818.95,309.19,92.12,465.18,0.880,1,1
32,6,1628.77,373.46,136.51,388.80,0.785,1,1
32,5,1312.33,543.16,47.07,126.19,0.570,1,1
32,33,1371.54,484.81,47.01,167.79,0.478,1,1
32,32,1726.91,468.95,76.92,117.74,0.340,26,1
32,28,1347.96,477.31,59.91,185.78,0.398,1,1
33,1,56.93,244.20,323.21,655.63,0.904,1,1
33,3,1334.58,467.12,73.61,197.79,0.502,1,1
33,8,1814.70,308.88,94.64,466.33,0.886,1,1
33,6,1627.80,371.89,139.03,391.48,0.817,1,1
33,5,1314.46,539.41,48.54,128.96,0.589,1,1
33,33,1371.65,483.68,48.16,172.10,0.498,1,1
33,31,1707.17,434.70,103.41,153.29,0.414,26,1
34,1,60.81,248.19,334.97,653.23,0.905,1,1
34,3,1336.89,466.00,74.47,198.72,0.604,1,1
34,8,1809.83,307.92,97.69,468.26,0.894,1,1
34,6,1629.69,371.26,141.63,394.32,0.781,1,1
34,5,1315.68,538.82,49.04,129.45,0.592,1,1
34,33,1371.13,480.01,50.13,179.76,0.394,1,1
34,31,1706.55,437.20,100.95,150.23,0.339,26,1
35,1,62.79,255.34,345.11,646.99,0.925,1,1
35,3,1338.34,465.93,74.94,198.73,0.588,1,1
35,8,1806.08,306.93,100.54,468.71,0.902,1,1
35,6,1627.20,371.71,143.17,396.86,0.798,1,1
35,5,1316.11,538.48,49.37,130.13,0.608,1,1
35,33,1371.15,478.27,50.85,182.88,0.405,1,1
35,31,1707.24,441.47,98.06,146.61,0.383,26,1
36,1,60.51,256.04,356.96,646.41,0.923,1,1
36,3,1339.68,466.64,74.93,197.79,0.570,1,1
36,8,1803.33,306.26,103.42,470.06,0.905,1,1
36,6,1626.98,371.91,144.52,398.86,0.750,1,1
36,5,1316.34,538.08,49.44,130.32,0.619,1,1
36,33,1372.15,477.55,50.84,183.77,0.401,1,1
36,31,1707.87,447.82,93.75,140.53,0.520,26,1
37,1,58.84,257.29,367.32,645.13,0.903,1,1
37,3,1339.78,466.85,75.06,197.67,0.575,1,1
37,8,1800.28,305.80,106.31,471.00,0.913,1,1
37,6,1624.01,371.64,144.88,401.04,0.773,1,1
37,5,1317.88,538.64,49.28,129.78,0.607,1,1
37,33,1373.59,477.09,50.56,183.91,0.329,1,1
37,31,1705.54,447.15,95.85,144.54,0.366,26,1
38,1,67.47,258.13,374.01,643.11,0.902,1,1
38,3,1340.23,466.74,75.14,197.69,0.592,1,1
38,8,1797.14,305.80,109.63,474.29,0.922,1,1
38,6,1621.57,372.32,144.96,403.46,0.758,1,1
38,5,1318.76,539.14,49.03,129.13,0.602,1,1
38,33,1372.93,476.11,50.51,184.73,0.414,1,1
38,31,1704.10,444.05,98.53,149.79,0.389,26,1
38,4,114.90,505.74,77.63,233.76,0.444,1,1
39,1,87.87,259.74,375.89,642.27,0.915,1,1
39,3,1340.66,467.01,74.78,197.36,0.602,1,1
39,8,1794.56,306.25,112.45,475.55,0.924,1,1
39,6,1617.24,372.39,143.93,405.25,0.789,1,1
39,5,1318.93,539.56,48.84,128.87,0.643,1,1
39,33,1373.32,475.69,50.19,184.66,0.410,1,1
39,31,1702.92,441.61,101.68,156.35,0.502,26,1
39,4,111.96,504.82,78.85,238.20,0.380,1,1
40,1,107.69,264.33,372.50,636.18,0.905,1,1
40,3,1340.38,468.49,73.73,195.29,0.579,1,1
40,8,1792.41,307.23,114.91,475.62,0.921,1,1
40,6,1615.19,372.33,142.99,407.30,0.793,1,1
40,5,1319.28,540.11,48.54,128.23,0.634,1,1
40,33,1373.34,475.49,50.09,184.52,0.421,1,1
40,31,1700.73,441.71,102.90,159.52,0.450,26,1
40,4,108.25,491.71,83.79,252.38,0.392,1,1
41,1,128.32,263.76,372.11,635.54,0.890,1,1
41,3,1340.47,469.01,73.08,194.39,0.606,1,1
41,8,1790.81,308.09,117.22,475.87,0.913,1,1
41,6,1612.40,372.15,142.15,409.00,0.813,1,1
41,5,1319.55,540.04,48.38,128.04,0.650,1,1
41,33,1372.68,475.21,50.25,184.63,0.393,1,1
41,31,1698.38,440.63,103.79,162.01,0.524,26,1
41,4,109.93,475.74,88.99,269.03,0.549,1,1
42,1,163.61,262.53,362.99,631.78,0.875,1,1
42,3,1340.61,469.18,72.57,193.98,0.625,1,1
42,8,1789.56,308.52,119.23,475.53,0.918,1,1
42,6,1612.62,370.58,142.30,411.85,0.785,1,1
42,5,1319.58,539.14,48.34,128.40,0.632,1,1
42,33,1372.59,475.02,50.40,184.33,0.318,1,1
42,31,1699.32,441.07,103.02,162.25,0.523,26,1
42,4,110.45,490.52,84.09,254.36,0.430,1,1
43,1,199.78,264.03,352.17,624.44,0.897,1,1
43,3,1340.44,469.25,72.07,193.86,0.621,1,1
43,8,1787.66,308.78,122.33,480.83,0.915,1,1
43,6,1610.93,369.24,142.09,412.66,0.789,1,1
43,5,1320.11,539.43,48.12,127.95,0.632,1,1
43,31,1700.02,443.46,101.80,162.07,0.556,26,1
43,4,110.94,497.12,81.93,248.24,0.498,1,1
43,32,1712.34,479.73,83.98,129.87,0.308,26,1
44,1,235.75,264.14,337.13,614.89,0.878,1,1
44,3,1339.72,469.26,71.55,194.10,0.632,1,1
44,8,1785.66,308.49,125.61,487.82,0.921,1,1
44,6,1608.34,367.70,141.87,413.94,0.773,1,1
44,5,1320.56,539.10,48.09,128.09,0.631,1,1
44,4,111.39,506.82,79.03,239.38,0.571,1,1
44,32,1707.20,460.89,90.32,142.30,0.494,26,1
45,1,259.54,258.12,324.91,612.52,0.849,1,1
45,3,1339.60,469.33,70.88,194.18,0.612,1,1
45,8,1784.09,305.56,128.71,495.41,0.926,1,1
45,6,1614.60,366.31,144.88,415.07,0.783,1,1
45,5,1320.71,539.18,47.98,128.04,0.626,1,1
45,4,111.60,509.64,78.05,235.84,0.516,1,1
45,32,1705.85,451.93,91.92,146.23,0.431,26,1
45,33,1376.74,476.29,49.49,181.87,0.301,1,1
46,1,276.34,258.07,314.17,610.67,0.843,1,1
46,3,1339.67,469.27,70.24,194.47,0.603,1,1
46,8,1783.49,303.11,130.57,499.07,0.924,1,1
46,6,1612.36,364.55,148.47,416.52,0.772,1,1
46,5,1320.86,539.68,47.67,127.38,0.612,1,1
46,4,112.00,508.49,78.59,236.75,0.486,1,1
46,33,1378.05,476.88,48.89,180.72,0.304,1,1
46,31,1694.74,443.00,99.91,160.19,0.436,26,1
47,1,305.37,255.47,302.44,608.96,0.853,1,1
47,3,1340.20,469.12,69.69,194.74,0.609,1,1
47,8,1782.93,298.95,132.40,503.63,0.919,1,1
47,6,1607.19,361.79,152.87,419.45,0.772,1,1
47,5,1320.96,540.28,47.32,126.54,0.576,1,1
47,4,111.06,502.14,80.60,243.31,0.499,1,1
47,37,244.17,459.87,63.65,112.31,0.462,1,1
47,32,1700.70,449.01,95.39,152.39,0.491,26,1
48,1,336.05,259.90,292.26,603.83,0.897,1,1
48,3,1340.54,469.02,69.12,194.83,0.616,1,1
48,8,1782.81,295.34,133.44,505.77,0.916,1,1
48,6,1599.93,360.13,156.21,421.43,0.783,1,1
48,5,1320.87,540.26,47.27,126.49,0.590,1,1
48,4,114.69,513.07,77.09,232.07,0.574,1,1
48,37,243.73,459.77,63.62,112.35,0.494,1,1
48,32,1692.03,440.66,101.65,162.67,0.502,26,1
49,1,368.55,265.75,286.94,594.39,0.900,1,1
49,3,1340.73,469.00,68.52,194.83,0.597,1,1
49,8,1782.22,291.88,134.32,507.18,0.922,1,1
49,6,1585.18,355.59,159.43,427.25,0.813,1,1
49,5,1320.77,540.00,47.31,126.67,0.606,1,1
49,4,113.56,514.38,77.14,231.42,0.582,1,1
49,37,243.10,459.78,63.85,113.05,0.447,1,1
49,32,1690.71,432.91,106.87,172.19,0.321,26,1
50,1,386.84,267.89,286.70,590.41,0.895,1,1
50,3,1340.91,469.06,68.03,194.84,0.608,1,1
50,8,1781.57,288.69,135.54,510.44,0.918,1,1
50,6,1579.15,355.49,161.26,428.93,0.802,1,1
50,5,1320.85,539.96,47.26,126.58,0.606,1,1
50,4,108.67,501.03,81.76,245.34,0.549,1,1
50,37,242.55,459.67,63.71,113.20,0.459,1,1
50,32,1680.89,433.72,108.42,173.97,0.500,26,1
50,2,339.35,443.25,100.76,259.18,0.691,1,1
51,1,400.19,270.74,288.83,586.29,0.895,1,1
51,3,1340.90,469.09,67.53,194.79,0.611,1,1
51,8,1780.58,286.78,136.71,513.44,0.920,1,1
51,6,1574.28,357.34,162.07,428.98,0.794,1,1
51,5,1320.89,539.98,47.22,126.49,0.606,1,1
51,4,109.77,489.54,84.80,257.38,0.589,1,1
51,37,241.93,460.12,63.85,113.85,0.448,1,1
51,32,1673.34,432.00,110.87,176.35,0.333,26,1
51,2,352.92,442.78,97.85,256.47,0.616,1,1
52,1,412.09,278.06,290.26,577.74,0.926,1,1
52,3,1341.02,469.20,67.05,194.69,0.614,1,1
52,8,1779.61,285.08,137.65,515.44,0.912,1,1
52,6,1571.03,356.12,163.06,431.33,0.793,1,1
52,5,1320.68,539.70,47.46,127.15,0.622,1,1
52,4,113.67,490.33,83.35,255.82,0.602,1,1
52,37,241.56,461.48,63.12,113.17,0.415,1,1
52,32,1666.41,436.31,110.28,175.38,0.431,26,1
52,2,367.73,438.05,100.45,264.40,0.617,1,1
53,1,416.08,281.47,293.34,573.78,0.920,1,1
53,3,1341.29,469.35,66.59,194.38,0.612,1,1
53,8,1777.95,284.40,139.07,518.90,0.902,1,1
53,6,1572.09,357.45,163.74,430.55,0.802,1,1
53,5,1320.76,539.85,47.30,126.74,0.615,1,1
53,4,118.00,513.92,75.67,232.02,0.554,1,1
53,37,241.07,461.88,62.95,113.65,0.397,1,1
53,32,1663.17,439.63,107.47,173.61,0.332,26,1
53,2,371.73,441.23,101.13,261.52,0.488,1,1
54,1,419.84,280.60,297.22,574.73,0.917,1,1
54,3,1341.64,469.52,66.21,194.10,0.609,1,1
54,8,1776.21,283.83,140.29,521.09,0.897,1,1
54,6,1570.06,360.38,163.04,429.68,0.769,1,1
54,5,1320.76,540.06,47.14,126.37,0.595,1,1
54,4,118.24,513.06,75.70,232.32,0.496,1,1
54,37,240.84,462.63,62.14,112.97,0.362,1,1
54,32,1667.34,454.43,97.18,160.07,0.401,26,1
54,2,375.12,444.34,100.68,259.63,0.556,1,1
55,1,426.32,278.36,299.40,576.22,0.903,1,1
55,3,1341.80,469.61,65.87,193.91,0.609,1,1
55,8,1774.37,283.39,141.95,524.83,0.888,1,1
55,6,1570.96,361.34,164.26,431.65,0.726,1,1
55,5,1320.59,540.10,47.00,126.15,0.602,1,1
55,4,118.51,513.65,75.27,231.52,0.474,1,1
55,37,240.44,463.54,60.82,111.35,0.426,1,1
55,32,1666.07,458.06,94.77,158.88,0.422,26,1
55,2,376.70,447.13,101.19,258.38,0.771,1,1
56,1,437.77,274.89,298.91,577.73,0.870,1,1
56,3,1342.07,469.80,65.53,193.62,0.608,1,1
56,8,1772.57,283.77,142.71,523.81,0.887,1,1
56,6,1566.43,363.83,165.47,434.04,0.742,1,1
56,5,1320.09,539.28,47.19,127.17,0.601,1,1
56,4,119.46,523.00,71.89,220.44,0.488,1,1
56,37,241.12,463.88,59.65,110.16,0.456,1,1
