8,1691.53,393.69,1840.00,740.15,0.8266,0
8,289.70,457.25,359.31,702.31,0.7167,0
8,1871.67,371.52,1919.62,586.66,0.6953,0
8,1280.01,538.40,1316.96,660.83,0.5551,0
8,1155.02,349.02,1354.53,628.44,0.5494,62
8,123.56,519.20,198.90,743.68,0.5459,0
8,1305.67,462.43,1369.18,659.78,0.4692,0
8,1771.01,482.37,1858.96,588.64,0.3272,26
9,0.46,231.11,173.36,905.24,0.9219,0
9,1689.58,394.95,1820.68,742.47,0.7854,0
9,1870.83,368.34,1919.59,595.23,0.7275,0
9,292.70,456.97,359.66,698.87,0.6630,0
9,1282.83,540.29,1321.54,661.74,0.5690,0
9,1314.30,462.04,1388.03,657.83,0.4951,0
9,123.11,508.87,196.13,743.64,0.4312,0
9,1307.67,464.00,1367.58,657.77,0.4045,0
9,1154.69,349.18,1355.60,630.97,0.3863,62
10,0.41,232.72,175.38,905.71,0.9193,0
10,1685.64,393.68,1818.47,742.97,0.7924,0
10,1868.64,370.58,1919.47,605.85,0.7380,0
10,1284.67,540.58,1325.17,660.94,0.5972,0
10,291.79,457.16,360.29,698.80,0.5541,0
10,1313.60,465.01,1389.22,657.62,0.5115,0
10,122.68,500.93,197.10,743.62,0.4666,0
10,1308.34,463.67,1370.24,656.67,0.4543,0
10,1155.23,349.13,1353.88,628.68,0.4531,62
10,1758.42,466.89,1854.44,609.73,0.3349,24
11,0.39,233.49,180.82,906.82,0.9209,0
11,1682.40,391.85,1818.62,743.79,0.8027,0
11,1866.59,368.52,1919.48,619.49,0.7557,0
11,1285.47,540.69,1324.89,661.24,0.5810,0
11,1310.76,467.93,1391.09,658.47,0.5479,0
11,121.77,498.06,195.17,743.35,0.4985,0
11,1154.83,349.33,1355.84,631.70,0.4444,62
11,296.98,455.90,362.83,696.82,0.3835,0
11,1310.79,464.02,1365.47,654.90,0.3502,0
12,0.44,232.69,189.96,924.97,0.9219,0
12,1680.40,389.79,1828.92,744.57,0.8202,0
12,1863.57,361.74,1919.53,629.40,0.7693,0
12,1286.13,539.43,1327.48,661.75,0.6213,0
12,119.41,498.94,193.87,743.38,0.5374,0
12,1312.08,465.49,1392.21,660.26,0.5123,0
12,299.08,454.36,365.47,702.07,0.4860,0
12,1154.69,349.24,1354.75,631.32,0.4525,62
12,1806.88,441.34,1855.88,564.19,0.3704,0
12,1313.26,466.21,1369.81,658.54,0.3483,0
13,0.43,232.04,193.77,924.57,0.9230,0
13,1680.62,388.24,1825.80,744.25,0.8082,0
13,1863.63,360.13,1919.52,642.03,0.7787,0
13,119.13,495.12,193.74,745.62,0.6707,0
13,1286.74,538.94,1328.06,661.29,0.6054,0
13,305.55,453.91,371.81,702.59,0.5798,0
13,1312.30,464.56,1393.90,660.18,0.5017,0
13,1154.82,349.27,1354.76,630.70,0.4316,62
13,1806.33,441.66,1858.31,572.41,0.3174,0
14,0.51,235.91,195.22,922.93,0.9283,0
14,1677.15,386.77,1826.59,744.16,0.8195,0
14,1861.83,354.29,1919.47,667.09,0.7704,0
14,1288.12,538.19,1329.81,661.95,0.6249,0
14,303.85,459.33,376.82,704.16,0.4998,0
14,1746.58,440.84,1849.70,591.79,0.4867,26
14,1316.45,461.62,1368.30,658.90,0.4849,0
14,1154.86,349.27,1355.08,629.77,0.4722,62
14,1335.06,486.84,1394.85,660.01,0.4490,0
14,120.97,520.74,191.53,744.99,0.4455,0
14,1809.08,441.84,1863.37,623.08,0.4147,0
14,1355.85,488.87,1395.20,655.63,0.4122,0
14,1314.37,461.20,1394.03,660.51,0.3330,0
15,0.50,234.55,199.27,921.14,0.9328,0
15,1675.07,386.24,1822.34,744.93,0.7831,0
15,1859.83,346.47,1919.43,667.23,0.7498,0
15,304.12,455.06,383.15,700.51,0.6342,0
15,1289.76,537.72,1332.04,661.59,0.6178,0
15,1804.45,443.93,1863.15,617.02,0.4827,0
15,1316.97,461.73,1368.04,659.03,0.4821,0
15,1155.07,349.18,1355.24,628.19,0.4734,62
15,1356.15,486.22,1396.50,655.50,0.4708,0
15,1739.92,440.28,1850.28,593.21,0.4420,26
15,117.87,530.88,193.11,743.87,0.3725,0
16,0.44,233.97,205.79,915.93,0.9309,0
16,1860.36,331.51,1919.47,670.47,0.7634,0
16,1672.74,384.90,1813.69,743.75,0.7214,0
16,304.85,454.22,388.78,699.47,0.7083,0
16,1290.23,537.55,1332.63,661.42,0.6437,0
16,1319.50,462.36,1367.88,654.65,0.5383,0
16,1806.82,443.73,1866.25,615.52,0.5192,0
16,1154.90,349.02,1355.88,627.90,0.5169,62
16,120.22,519.41,193.20,742.47,0.5006,0
16,1741.82,438.11,1848.55,591.51,0.5001,26
16,1357.60,488.52,1399.05,655.51,0.4714,0
17,0.37,235.91,216.28,909.58,0.9291,0
17,1664.63,384.66,1797.14,745.27,0.7512,0
17,1859.89,324.01,1919.54,735.05,0.7359,0
17,307.88,456.17,391.09,701.27,0.7144,0
17,1807.68,444.86,1867.14,616.63,0.6764,0
17,1289.86,537.97,1335.97,661.56,0.6731,0
17,1329.67,470.22,1399.91,660.92,0.5295,0
17,1324.37,463.94,1372.16,655.73,0.4774,0
17,1750.84,459.60,1834.26,590.58,0.4546,26
17,129.61,533.93,202.33,741.30,0.3951,0
17,1155.00,348.93,1355.57,629.09,0.3578,62
18,0.37,234.79,222.34,905.86,0.9321,0
18,1659.35,380.79,1804.20,747.67,0.7794,0
18,308.98,452.05,403.12,701.96,0.7705,0
18,1859.01,324.99,1919.52,739.63,0.7695,0
18,1809.26,443.22,1865.65,617.53,0.7205,0
18,1290.33,538.23,1339.26,661.71,0.6626,0
18,1327.17,465.60,1400.62,660.98,0.5226,0
18,1750.52,463.99,1828.15,591.49,0.4611,26
18,1324.78,464.14,1374.16,656.20,0.4420,0
18,1154.90,348.63,1354.77,629.80,0.3996,62
19,0.43,236.57,233.97,902.91,0.9371,0
19,1859.62,325.94,1919.36,744.73,0.7958,0
19,1652.85,379.97,1800.71,750.43,0.7925,0
19,308.29,450.12,405.80,702.49,0.7597,0
19,1806.04,445.96,1863.65,616.69,0.6925,0
19,1293.53,538.75,1344.00,661.73,0.6564,0
19,1329.54,464.10,1401.95,661.09,0.5185,0
19,1325.29,462.94,1376.84,656.98,0.4633,0
19,1753.86,467.37,1826.96,592.87,0.4313,26
20,0.45,240.33,240.67,902.88,0.9423,0
20,1859.43,324.95,1919.34,748.52,0.7987,0
20,1652.36,379.70,1802.41,751.72,0.7778,0
20,308.25,451.79,406.83,703.10,0.7325,0
20,1294.92,539.06,1343.10,661.97,0.6904,0
20,1806.46,445.34,1865.70,617.06,0.6776,0
20,1327.70,462.56,1400.40,661.25,0.5174,0
20,1325.81,462.79,1378.22,658.38,0.4892,0
20,1363.57,488.58,1410.51,566.52,0.3539,24
20,1154.74,349.10,1354.32,630.88,0.3315,62
20,1745.47,454.35,1827.99,599.17,0.3215,26
21,0.42,241.51,247.43,903.06,0.9456,0
21,1856.95,322.26,1919.32,751.64,0.8026,0
21,1646.67,379.68,1806.06,752.51,0.7948,0
21,307.57,454.93,406.23,703.07,0.7244,0
21,1297.78,539.17,1342.31,661.06,0.7046,0
21,1805.64,446.30,1866.15,616.58,0.6910,0
21,1330.74,461.75,1404.58,660.71,0.6320,0
21,1327.61,463.30,1379.36,658.84,0.4813,0
21,1154.77,349.07,1353.67,631.33,0.3492,62
21,1741.20,441.09,1828.91,599.80,0.3194,26
22,0.30,241.83,272.13,902.50,0.9358,0
22,309.30,454.81,405.79,703.39,0.7836,0
22,1853.54,322.56,1919.27,757.85,0.7736,0
22,1331.35,462.50,1400.71,661.02,0.7324,0
22,1644.72,382.06,1798.69,755.56,0.7129,0
22,1807.80,443.78,1865.77,615.50,0.6906,0
22,1301.82,538.74,1344.15,661.10,0.6810,0
22,1154.77,349.20,1353.13,631.22,0.4024,62
22,1738.70,448.08,1830.97,603.95,0.3187,26
23,0.32,241.58,290.75,901.83,0.9411,0
23,1848.59,325.77,1919.37,758.99,0.7790,0
23,1641.28,383.00,1790.55,758.05,0.7788,0
23,307.89,450.94,405.78,703.46,0.7740,0
23,1331.72,463.27,1398.79,662.45,0.7164,0
23,1303.40,540.20,1345.10,662.34,0.6601,0
23,1808.46,442.46,1863.60,615.26,0.6573,0
23,1154.87,349.35,1353.34,631.50,0.3219,62
23,1745.20,460.41,1830.43,602.83,0.3153,26
24,0.21,240.21,320.87,901.93,0.9369,0
24,310.28,456.19,406.18,703.98,0.8324,0
24,1638.89,383.11,1793.87,759.59,0.7964,0
24,1841.13,325.26,1919.44,760.62,0.7775,0
24,1306.55,540.50,1346.73,663.82,0.6869,0
24,1332.10,462.55,1397.97,663.99,0.6822,0
24,1811.67,442.75,1865.31,616.29,0.4805,0
24,1732.36,461.93,1829.20,601.47,0.4374,26
24,1154.94,349.28,1353.00,631.11,0.3927,62
25,0.32,236.35,331.50,901.53,0.9347,0
25,1835.15,321.69,1919.43,764.47,0.8200,0
25,311.69,452.97,406.08,704.43,0.8074,0
25,1634.14,384.13,1783.32,763.55,0.7604,0
25,1308.77,538.45,1346.85,663.35,0.6782,0
25,1332.73,462.42,1400.68,664.58,0.6730,0
25,1724.84,446.90,1829.25,604.14,0.4208,26
25,1155.06,349.30,1353.05,631.20,0.3778,62
25,1678.38,382.94,1799.86,756.18,0.3232,0
26,0.35,234.97,339.93,900.57,0.9372,0
26,310.25,450.20,406.70,703.82,0.8666,0
26,1837.20,320.71,1919.38,765.39,0.8469,0
26,1631.40,382.32,1787.81,762.56,0.8130,0
26,1308.25,538.99,1349.69,665.41,0.6746,0
26,1332.71,462.12,1401.24,664.65,0.6531,0
26,1155.13,349.03,1353.01,631.35,0.3978,62
26,1724.17,457.97,1828.89,603.70,0.3473,26
27,0.74,233.52,364.07,900.82,0.9385,0
27,1828.45,320.90,1918.98,769.15,0.8639,0
27,311.88,454.40,410.39,703.83,0.7995,0
27,1630.52,379.81,1779.25,763.06,0.7745,0
27,1309.07,538.52,1351.94,666.38,0.6695,0
27,1333.55,462.01,1403.62,664.83,0.6510,0
27,1155.19,349.11,1353.00,630.99,0.3842,62
27,1719.10,458.25,1825.56,603.83,0.3576,26
27,1707.82,383.07,1792.37,753.61,0.3169,0
28,0.78,232.27,371.23,900.72,0.9414,0
28,1826.98,320.61,1918.99,770.38,0.8710,0
28,1629.34,378.86,1776.46,763.35,0.7895,0
28,311.31,471.79,409.89,704.39,0.7528,0
28,1308.87,538.80,1352.23,666.86,0.6741,0
28,1334.19,462.22,1402.86,664.13,0.6414,0
28,1721.78,455.16,1824.58,601.55,0.3968,26
28,1155.15,349.31,1353.05,630.78,0.3683,62
28,1703.18,378.42,1793.07,755.22,0.3323,0
29,0.79,231.17,388.52,902.97,0.9461,0
29,1823.62,315.43,1919.03,771.29,0.8756,0
29,1629.08,378.03,1782.90,762.65,0.7758,0
29,326.97,498.76,414.76,704.50,0.6958,0
29,1309.40,538.38,1352.67,667.36,0.6454,0
29,1334.40,462.69,1404.79,663.68,0.6184,0
29,1155.16,348.96,1352.59,630.09,0.4180,62
29,1722.79,468.12,1814.22,592.52,0.3929,26
30,0.85,230.95,408.16,903.82,0.9432,0
30,1821.30,314.04,1919.04,770.81,0.8784,0
30,1627.86,376.63,1778.75,763.20,0.7970,0
30,326.88,504.50,415.38,704.92,0.6641,0
30,1334.39,463.59,1406.02,663.02,0.6166,0
30,1310.61,538.65,1353.12,667.44,0.6162,0
30,1155.23,348.98,1352.85,630.19,0.4235,62
30,1731.04,471.58,1816.29,589.89,0.3874,26
30,1712.32,449.89,1817.29,590.72,0.3560,26
31,0.80,230.90,410.34,902.62,0.9427,0
31,1817.27,312.62,1919.05,771.64,0.8806,0
31,1626.39,375.47,1780.00,762.56,0.7896,0
31,1334.45,465.00,1410.07,665.23,0.6199,0
31,1311.10,537.41,1354.80,666.31,0.6090,0
31,329.63,510.71,417.72,704.84,0.4104,0
31,1155.24,348.98,1353.04,630.22,0.3733,62
31,1733.05,471.18,1813.67,588.28,0.3068,26
32,0.84,238.65,421.95,900.75,0.9447,0
32,1811.33,310.23,1919.05,769.31,0.8912,0
32,1625.25,372.43,1781.87,762.34,0.8452,0
32,1334.51,464.73,1415.60,665.90,0.6764,0
32,1311.83,538.12,1355.77,668.03,0.5761,0
32,1723.80,465.90,1806.89,586.73,0.4184,26
32,1333.92,466.67,1388.91,663.19,0.3518,0
32,1155.21,348.76,1352.62,630.01,0.3328,62
33,0.78,239.81,428.73,902.25,0.9430,0
33,1809.11,308.36,1919.08,772.15,0.8886,0
33,1625.55,371.34,1781.42,761.88,0.8410,0
33,1334.01,464.55,1417.79,665.32,0.7347,0
33,1313.22,537.33,1355.62,666.10,0.5507,0
33,1717.46,467.58,1807.83,586.45,0.4242,26
33,342.08,498.25,428.87,706.78,0.4043,0
33,1155.29,348.66,1352.71,630.59,0.3350,62
34,0.70,247.81,454.71,900.93,0.9377,0
34,1801.60,308.04,1919.09,769.78,0.8922,0
34,1626.79,371.01,1783.74,766.22,0.8470,0
34,1335.47,465.49,1417.93,665.04,0.6924,0
34,1312.88,539.47,1357.33,667.11,0.5522,0
34,1700.94,413.23,1802.75,593.70,0.3680,26
34,116.91,548.35,185.51,745.42,0.3620,0
34,344.02,488.89,424.68,707.07,0.3468,0
34,1724.48,477.41,1803.40,586.38,0.3024,26
35,0.46,253.63,467.68,900.32,0.9452,0
35,1796.99,306.02,1919.35,770.67,0.8883,0
35,1625.93,372.01,1781.24,769.57,0.8411,0
35,1336.27,465.82,1418.26,664.76,0.6630,0
35,1313.01,539.29,1358.67,666.62,0.5641,0
35,117.54,536.15,187.70,746.10,0.3892,0
35,1697.30,412.86,1802.72,597.63,0.3841,26
35,1710.93,456.07,1802.51,588.78,0.3584,26
35,1365.87,486.96,1418.14,662.74,0.3352,0
36,0.49,252.99,474.66,900.28,0.9492,0
36,1795.67,305.62,1919.32,770.62,0.8912,0
36,1625.70,371.92,1779.65,770.38,0.8161,0
36,1336.08,465.14,1419.10,665.40,0.6603,0
36,1313.06,539.04,1358.63,666.27,0.5830,0
36,1694.61,412.26,1800.19,600.95,0.5252,26
36,115.08,485.82,188.27,745.08,0.4856,0
36,1710.91,469.27,1799.17,593.50,0.3475,26
37,11.00,256.76,479.78,899.49,0.9386,0
37,1794.60,305.02,1919.33,772.35,0.8936,0
37,1623.88,370.89,1782.83,772.38,0.8355,0
37,1336.17,466.02,1419.48,665.06,0.7056,0
37,113.56,492.19,197.34,745.07,0.6175,0
37,1313.64,538.64,1359.27,666.53,0.5925,0
37,1693.19,418.45,1799.80,602.49,0.4192,26
37,0.68,499.96,111.53,753.26,0.3619,0
38,37.76,257.31,484.29,898.71,0.9291,0
38,1791.08,305.42,1919.40,776.37,0.8909,0
38,1622.87,371.54,1780.46,775.03,0.8212,0
38,1336.83,466.36,1419.75,664.71,0.7061,0
38,1314.06,538.54,1360.30,666.10,0.6000,0
38,111.61,484.89,195.31,744.39,0.5962,0
38,1693.85,413.95,1800.96,598.00,0.5272,26
38,0.62,503.53,112.97,755.06,0.3306,0
39,78.86,265.31,486.78,897.72,0.9184,0
39,1788.28,305.92,1919.45,778.64,0.8965,0
39,1622.51,373.15,1772.13,777.84,0.8267,0
39,1337.86,468.46,1419.48,664.53,0.6740,0
39,1313.92,538.39,1360.31,665.77,0.6311,0
39,113.44,497.95,192.80,744.73,0.6202,0
39,1693.92,410.95,1803.01,602.35,0.4442,26
39,0.66,499.32,112.53,750.45,0.3255,0
39,1727.44,497.00,1799.62,592.76,0.3058,26
40,113.12,262.53,499.69,897.81,0.9256,0
40,1785.88,306.33,1919.40,777.90,0.8919,0
40,1621.37,372.75,1772.20,778.91,0.8398,0
40,1317.40,537.34,1362.57,665.34,0.6192,0
40,1338.89,469.68,1416.53,663.89,0.6178,0
40,108.77,479.96,196.35,744.25,0.5888,0
40,0.67,499.60,111.95,756.87,0.4101,0
40,1704.33,453.55,1803.41,604.29,0.4038,26
40,1720.45,494.21,1800.81,597.90,0.3337,26
40,225.82,449.09,289.21,698.25,0.3098,0
41,143.91,262.70,508.08,895.01,0.9207,0
41,1783.76,307.33,1919.09,778.53,0.8956,0
41,1617.46,371.19,1773.84,780.74,0.8330,0
41,1339.05,469.46,1419.15,664.63,0.6421,0
41,1316.50,537.20,1362.82,665.60,0.6240,0
41,116.57,490.13,201.34,744.27,0.5255,0
41,1688.54,416.00,1802.99,605.39,0.4229,26
42,180.31,254.38,508.37,887.62,0.9100,0
42,1783.70,307.35,1919.44,788.09,0.8925,0
42,1615.37,368.28,1767.12,781.33,0.8381,0
42,1339.94,471.60,1418.95,664.26,0.6349,0
42,1317.25,537.40,1363.21,665.41,0.6317,0
42,116.74,482.38,195.77,743.92,0.5677,0
42,1688.07,426.61,1802.29,605.90,0.3801,26
42,1339.54,471.28,1392.06,661.19,0.3001,0
43,243.35,261.14,525.69,885.00,0.9190,0
43,1782.04,307.71,1919.46,789.81,0.9003,0
43,1612.84,368.16,1777.82,781.44,0.8433,0
43,118.05,485.69,192.47,743.79,0.6443,0
43,1317.44,537.45,1362.96,665.43,0.6297,0
43,1340.16,473.18,1416.29,664.15,0.6101,0
43,1692.18,418.92,1796.64,604.16,0.4270,26
43,1339.81,471.78,1392.37,660.57,0.3205,0
44,1780.05,306.66,1919.50,790.11,0.9019,0
44,292.36,253.92,527.69,876.60,0.8964,0
44,1610.81,365.07,1779.88,780.56,0.8392,0
44,115.31,491.94,192.77,743.56,0.6420,0
44,1317.35,537.52,1363.19,665.31,0.6358,0
44,1340.57,473.79,1412.43,664.38,0.5718,0
44,1696.91,418.37,1792.00,602.67,0.4679,26
44,1376.39,487.34,1422.11,630.28,0.3417,0
44,244.96,455.30,299.14,570.82,0.3129,0
45,1781.19,303.28,1919.52,789.61,0.8965,0
45,313.60,254.43,531.08,866.63,0.8867,0
45,1606.29,364.37,1781.91,780.50,0.8690,0
45,119.48,502.44,192.46,743.86,0.6516,0
45,1317.09,537.50,1363.50,665.29,0.6326,0
45,1340.79,472.61,1405.40,660.95,0.5853,0
45,1697.53,413.55,1793.89,600.95,0.5570,26
45,242.34,455.99,303.12,569.71,0.4784,0
45,1376.51,487.33,1422.48,636.24,0.3780,0
45,17.21,513.19,114.06,747.89,0.3727,0
46,1782.25,301.03,1919.54,790.56,0.9030,0
46,328.63,254.49,545.59,867.11,0.8754,0
46,1597.18,363.39,1779.19,779.59,0.8696,0
46,120.63,504.84,193.03,743.76,0.6497,0
46,1316.83,537.33,1363.72,665.36,0.6303,0
46,1341.20,472.46,1405.70,661.18,0.5781,0
46,1690.75,408.97,1794.68,603.01,0.5479,26
46,243.17,456.46,306.72,571.56,0.4815,0
46,1376.70,487.83,1423.16,641.80,0.4115,0
47,1780.62,296.23,1919.54,790.91,0.9045,0
47,1587.24,361.24,1778.07,780.10,0.8823,0
47,363.77,258.30,572.08,864.81,0.8757,0
47,121.86,500.64,194.51,743.33,0.6430,0
47,1317.22,537.24,1363.92,665.35,0.6088,0
47,1342.16,473.07,1412.24,663.48,0.5662,0
47,1691.38,409.87,1798.68,600.88,0.5375,26
47,243.47,456.86,306.08,575.09,0.5339,0
47,1376.49,487.49,1424.00,640.04,0.4090,0
47,8.44,510.01,114.53,748.38,0.3572,0
48,1781.06,294.20,1919.59,793.24,0.9041,0
48,376.67,260.97,597.11,865.24,0.8965,0
48,1582.33,358.28,1776.21,780.06,0.8822,0
48,120.59,507.91,193.43,743.53,0.6385,0
48,1317.45,537.38,1363.97,665.26,0.6113,0
48,243.63,456.51,305.50,573.41,0.6034,0
48,1342.97,472.83,1412.08,663.18,0.5673,0
48,1687.41,411.62,1797.16,600.36,0.4711,26
48,1376.60,486.99,1424.26,635.83,0.3958,0
48,11.48,508.45,114.48,747.29,0.3955,0
49,1779.71,291.51,1919.58,794.65,0.9062,0
49,385.16,263.84,654.33,863.44,0.8997,0
49,1573.76,357.45,1774.78,783.75,0.8960,0
49,244.15,456.89,304.34,570.34,0.6147,0
49,1317.40,537.43,1363.95,665.11,0.6103,0
49,120.09,512.63,192.29,743.65,0.6042,0
49,1342.96,472.41,1412.30,663.41,0.5677,0
49,339.96,444.47,426.73,703.31,0.5424,0
49,1671.23,414.84,1792.35,608.31,0.4912,26
49,1377.04,486.81,1424.02,643.62,0.4060,0
49,561.95,394.85,619.47,565.43,0.4037,0
49,10.60,511.95,114.54,748.11,0.3924,0
50,1779.84,289.49,1919.58,796.06,0.9073,0
50,383.29,267.12,687.81,861.82,0.9003,0
50,1569.92,357.39,1771.04,787.52,0.8965,0
50,348.93,444.27,439.31,702.73,0.6511,0
50,243.93,457.30,302.81,571.64,0.6203,0
50,1317.46,537.48,1363.91,665.14,0.6162,0
50,1342.99,471.98,1412.86,663.61,0.5690,0
50,1675.72,414.06,1787.58,609.63,0.5646,26
50,118.86,494.48,191.67,743.45,0.5083,0
50,1377.32,486.85,1423.80,637.86,0.3941,0
50,8.43,511.84,114.82,748.43,0.3547,0
51,382.36,269.04,706.91,861.77,0.9145,0
51,1780.15,288.43,1919.58,795.78,0.9072,0
51,1566.50,357.75,1767.66,787.31,0.8973,0
51,361.48,442.24,453.86,704.36,0.7036,0
51,1317.57,537.50,1363.91,664.95,0.6174,0
51,243.51,457.75,302.20,573.64,0.6000,0
51,123.03,494.48,192.50,743.55,0.5744,0
51,1342.68,472.05,1413.63,663.83,0.5642,0
51,1684.49,412.22,1787.01,607.58,0.4823,26
51,6.42,508.82,114.88,749.40,0.3991,0
51,1377.16,485.87,1423.80,631.55,0.3691,0
52,383.55,275.10,721.32,857.92,0.9272,0
52,1776.59,283.72,1919.47,795.40,0.9113,0
52,1565.06,359.00,1763.06,789.90,0.8765,0
52,1684.58,410.50,1785.80,611.82,0.6431,26
52,1317.65,537.52,1363.86,664.80,0.6260,0
52,364.09,439.23,465.79,704.00,0.5893,0
52,243.48,458.46,301.43,574.88,0.5884,0
52,1342.58,471.92,1414.05,663.99,0.5696,0
52,123.33,505.26,192.50,743.64,0.5473,0
52,1377.69,486.17,1423.77,624.21,0.3718,0
52,3.94,507.54,114.93,749.91,0.3680,0
53,386.60,276.65,726.69,854.74,0.9289,0
53,1775.62,283.32,1919.46,795.54,0.9129,0
53,1565.00,359.00,1754.03,793.34,0.8821,0
53,1317.65,537.67,1363.71,664.63,0.6366,0
53,361.38,442.71,471.50,703.11,0.6348,0
53,243.61,458.69,300.86,575.00,0.5967,0
53,123.15,505.54,193.06,743.50,0.5810,0
53,1342.67,471.55,1404.70,660.92,0.5680,0
53,175.51,449.50,236.88,583.16,0.5287,0
53,1686.09,404.19,1783.29,611.73,0.4702,26
53,1377.81,486.37,1424.01,638.74,0.4011,0
53,403.94,449.52,500.79,605.06,0.3446,24
53,1690.61,492.81,1781.44,612.84,0.3436,26
54,397.67,281.68,730.16,854.92,0.9221,0
54,1772.89,282.70,1919.52,798.47,0.9113,0
54,1564.08,361.88,1748.47,795.70,0.8790,0
54,364.53,445.54,480.70,705.05,0.8100,0
54,1317.57,537.82,1363.22,664.95,0.6393,0
54,123.11,503.32,197.78,743.07,0.6120,0
54,243.73,459.82,299.96,574.91,0.5862,0
54,1342.69,472.01,1404.63,660.67,0.5736,0
54,434.63,438.80,528.65,614.54,0.4808,24
54,1682.71,493.54,1777.41,615.89,0.4121,26
54,1377.45,485.64,1423.99,646.08,0.4078,0
54,1659.60,407.32,1776.81,620.54,0.4009,26
54,187.02,463.19,236.17,580.43,0.3611,0
54,15.74,514.41,115.16,748.53,0.3403,0
55,414.42,274.39,732.19,853.84,0.9148,0
55,1770.99,282.54,1919.52,800.38,0.9072,0
55,1561.41,362.13,1747.18,797.53,0.8793,0
55,365.79,441.63,480.77,705.52,0.8274,0
55,1317.60,537.82,1362.92,665.04,0.6439,0
55,124.03,506.02,205.06,743.01,0.6036,0
55,243.56,461.62,299.02,574.22,0.5879,0
55,1342.77,472.16,1404.33,660.64,0.5779,0
55,449.94,397.35,553.61,616.68,0.5166,24
55,1377.27,485.33,1424.11,649.30,0.4127,0
55,14.53,520.77,114.86,748.72,0.3478,0
